Sat	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	
4/24/2022	123,7	113,55	121	104,53	108,61	114,75	135,86	136,06	122,16	106,65	76,6	102,84	91,98	52,41	28	60,43	97,95	146,42	185,7	236,73	232,26	232,12	229,49	218,5	
4/23/2022	146,5	140,33	146,9	133,68	141,18	137,81	141,79	157,18	152,23	169,16	175,01	167,11	204,73	180,86	139,68	113,95	88,51	80,3	154,97	184,42	179,06	156,96	163,01	145,13	
4/22/2022	198,59	183,15	193,58	177,74	180,88	183,75	217,19	235,97	239,68	212,59	203,06	222,01	206,63	197,3	194,29	184,5	187,58	190,2	193,04	194,93	214,31	189,58	189,22	164,39	
4/21/2022	247,63	190,36	187,04	185,85	188,63	230,62	243,47	273,14	283,24	239,08	211,52	211,6	208,1	191,76	182,2	195,73	218,28	216,91	235,4	268,15	250,38	247,77	225,62	208,58	
4/20/2022	183,72	178,03	176,57	175,63	179,11	199,12	244,18	260,91	252,36	270,86	208,39	197,93	204,83	213,01	202,8	253,03	228,6	247,78	269,07	290,2	340,45	284,84	267,96	239,8	
4/19/2022	200,48	180,16	172,78	171,42	172,86	199,08	246,1	290,07	293,27	237,94	227,23	241,82	222,47	199,99	187,45	195,75	196,51	199,27	208,35	240,32	280,19	224,1	211,97	191,28	
4/18/2022	93,38	79,83	81,1	80,47	83,89	95,11	106,77	104,35	99,98	110,2	81,35	73,78	61,79	51,18	34,12	42,68	66,33	121,3	188,47	250,13	279,92	255,96	256,89	228,26	
4/17/2022	115,4	107,66	100,43	101,62	94,18	97,89	101,76	73,55	105,1	96,4	60,7	31,07	16,09	0,46	-20,16	-20,6	-2,96	43,49	85,28	144,41	134,13	137,92	132,05	114,77	
4/16/2022	175,37	145,1	156,05	174,53	191,26	189,29	144,87	176,49	180,73	169,84	141,77	154,33	92,69	71,39	54,95	80,27	85,74	84,28	149,41	166,87	177,33	164,73	156,5	145,63	
4/15/2022	213,24	198,03	237,73	188,74	190,63	196,16	198,82	215,74	215,08	197,85	174,24	187,49	182,48	171,11	148,26	147,36	163,84	176,43	196,12	211,8	221,11	210,81	172,83	150,12	
4/14/2022	212,85	198,05	200,16	200,43	196,85	203,15	254,43	286,7	265,68	218,08	207,34	198,51	171,97	150,72	181,43	183,2	187,8	226,25	224,95	253,05	274,16	234,51	230,19	223,85	
4/13/2022	204,47	186,12	185,73	197,49	179,3	213,45	239,23	267,29	243,33	262,83	211,9	189,97	180,94	181,56	151,98	184,77	209,36	272,72	299,87	308,63	344,65	303,23	276,56	243,8	
4/12/2022	199,14	195,8	207,55	186,04	184,49	196,63	234,06	270,08	269,4	224,84	153,97	142,93	81,92	71,53	61,45	55,24	107,15	204,26	241,83	309,83	279,87	253,02	209,46	173,65	
4/11/2022	206,32	200,83	182,32	184,03	188,16	206,34	247,15	289,77	289,29	241,29	213,78	174,1	171,91	173,14	169,04	149,57	157,39	191,79	232,01	280,19	284,31	254,3	240,73	201,21	
4/10/2022	87,94	44,15	43,08	35,34	38,92	38,64	38,86	42,36	43,86	27,78	13,55	18,43	19,34	10,24	4,06	5,21	9,76	69,93	156,85	227,88	257,46	238,6	236,42	212,32	
4/9/2022	129,98	129,15	113,77	104,49	84,51	78,13	83,01	103,7	102,9	110,06	85,26	89,84	134,38	124,62	118,21	114,04	106,55	103,86	101,95	124,06	133,35	115,68	68,83	66,44	
4/8/2022	155,85	125,54	114,88	75,48	107,8	101,29	146,73	189,92	209,14	167,46	131,51	134,37	111,35	132,74	162,06	257,12	228,88	245,93	174,57	224,96	223,43	161,84	167,82	156,88	
4/7/2022	59,26	39,44	39,2	35,29	42,14	63,61	78,06	193,11	251,3	172,26	141,07	143,54	153,59	138,49	130,06	137,11	174,14	202,3	172,72	291,8	288,93	183,81	211,98	149,9	
4/6/2022	182,3	194,58	176,86	158,74	170,87	223,31	247,62	302,86	219,41	198,12	166,17	163,29	148,36	135,71	123,38	121,59	109,33	140,94	184,17	204,39	164,59	146,49	117,86	120,04	
4/5/2022	111,58	88,34	63,35	48,67	78,68	120	188,44	243,43	277,26	281,68	300,75	278,52	297,62	267,71	242,77	253,59	241,33	255,13	265,38	287,85	272,31	245,2	215,72	188,75	
4/4/2022	170,44	146,85	141,55	136,82	144,18	163,59	247,35	396,49	443,33	255,64	222,3	227,82	326,82	298,08	267,04	171,72	189,3	168,62	175,78	326,65	228,3	152,32	159,08	126,59	
4/3/2022	202,52	188,11	151,35	143,61	110,05	105,48	110	167,45	186,38	239,22	233,18	235,25	188,22	158,41	134,28	143,25	152,76	162,02	206,38	258,9	270,07	241,71	216,97	177,19	
4/2/2022	163,91	146,38	146,18	136,25	130,91	139,58	160,03	175,13	216,74	194,23	129,93	155,58	150,38	149,49	141,64	151,35	147,02	163,99	210,22	254,98	235,09	201,02	190,71	175,65	
4/1/2022	25,73	23,61	54,33	52,32	120,42	103,44	184,86	208,29	225,26	270,91	222,64	232,1	217,08	195,45	189	186,85	183,51	161,57	240,34	231,2	239,39	231,36	192,93	173,88	
3/31/2022	229,28	232,5	237,42	230	225,84	221,18	284,54	324,07	366,18	360,24	298,92	286,55	291,04	273,71	259,98	216,05	207,27	192,63	215,14	263,62	249,04	167,4	163,68	121,79	
3/30/2022	239,46	239,77	226,87	210,84	225,81	234,21	302,16	335,4	331,78	316,14	319,42	298,61	317,69	318,09	310,02	306,98	287,69	283,98	294,68	298,84	327,28	265,05	238,29	203,04	
3/29/2022	206,34	195,91	203,52	210,58	213,96	224,67	259,22	269,14	314,77	294,42	275,29	258,31	217,39	233,21	205,88	198,62	212,2	246,21	283,12	317,9	294,55	269,33	255,81	247,87	
3/28/2022	193,41	193,08	188,53	203,11	197,35	200,76	275,86	314,99	317,48	305,55	234,78	203,92	195,4	164,34	127,68	142	145,39	200,27	249,97	283,8	273,75	238,63	229,11	222,18	
3/27/2022	204,01	196,34	-	193,28	204,89	202,56	198,14	193,59	198,2	200,87	192,09	185,2	171,92	145,1	103,75	94,47	138,09	188,38	205,4	252,34	260,71	261,57	249,54	232,09	
3/26/2022	251,32	239,71	197,57	191,04	196,99	198,81	187,6	228,1	173,12	169,25	188,82	182,98	188,86	195,01	182,91	177,64	189,12	213,79	233,15	222,86	250,2	202,73	219,49	199,69	
3/25/2022	252,26	235,11	228,12	222,48	218,26	243,98	302,07	290,92	285,28	275,48	200,3	191,1	177,8	152,35	175,19	203,27	226,96	263,78	286,13	301,31	283,48	231,31	218,25	168,3	
3/24/2022	219,07	212,77	205,61	212,31	219,98	225,99	283,63	314,25	250,63	238,39	204,76	197,75	188,48	192,15	202,77	226,41	245,16	275,89	325,75	374,4	292,89	263,58	250,37	228,04	
3/23/2022	204,02	198,89	196,77	197,54	203,27	228,6	274,04	288,4	267,57	207,33	190,85	182,13	176,27	176,64	193,29	202,46	218,51	264,56	303,63	372,09	297,73	263,55	247,79	221,67	
3/22/2022	217,34	214,93	204,16	202,71	204,21	219,75	269,48	289,37	284,74	225,71	192,17	184,39	184,46	184,83	195,93	200,95	223,41	267,77	294,7	348,87	360,1	285,27	262,21	221,16	
3/21/2022	176,1	181,59	170,51	169,31	165,11	231,81	262,14	296,92	279,95	281,77	144,95	149,31	138,47	176,18	172,47	199,77	231,48	275,49	310,26	348,98	266,15	237,22	244,89	228,18	
3/20/2022	51,11	64,8	66,36	55,87	52,78	84,84	36,11	35,24	46,92	18,87	94,03	65,69	26,21	42,56	18,65	31,05	120,39	223,06	250,18	303,44	293,15	277,72	258,73	266,35	
3/19/2022	219,21	212,64	203,93	199,3	197,23	201,45	212,58	209	201,3	201,05	194,72	209,19	217,2	209,13	189,96	190,09	211,27	234,5	301,99	317,74	276,65	213,59	209,73	99,27	
3/18/2022	211,83	206,66	205,45	205,98	190,4	218,02	272,92	290,89	287,16	269,85	232,04	222,36	232,43	217,98	206,53	222,62	202,82	243,86	281,18	289,53	260,03	227,23	227,57	200,64	
3/17/2022	219,17	218,47	196,59	175	198,29	229,78	260,84	286,36	290	308,7	281,98	230,53	275,55	278,61	276,64	288,3	293,41	296,81	315,33	344,61	295,27	252,85	263,23	244,43	
3/16/2022	246,71	251,73	247,95	240,78	238,47	260	296,89	317,87	315,26	298,2	277	270,47	288,62	274,78	328,82	298,71	306,81	318,04	373,57	365,42	308,46	287,86	273,44	199,19	
3/15/2022	271,79	250,04	247,74	250,74	250,93	275,8	327,37	346,29	360,16	338,62	310,31	304,87	286,27	295,98	301,28	313,01	308,1	370	420,76	425,24	362,93	318,02	296,69	210,75	
3/14/2022	294,94	271,94	259,18	178,55	166,54	248,24	302	351,45	355,1	240,98	247,42	264,15	229,05	214,1	219,59	288,43	309,91	324,98	362,94	415,88	347,95	300,13	294,8	275,32	
3/13/2022	274,99	249,4	255,97	224,07	232,39	255,87	280	265,44	241,3	217,25	218,78	238,49	250,09	198,31	218,92	258,19	242,9	283,72	365,03	392,42	389,5	364,76	284,76	295,18	
3/12/2022	299,7	171,94	229,89	243,14	249,82	171,39	163,13	193,8	187,64	242,95	244,15	240,46	225,72	220,46	211,1	181,16	238,16	281,97	373,22	357,75	325,09	342,26	314,61	303,81	
3/11/2022	223,87	176,57	140,87	126,9	126,65	260,43	354,32	365,3	320	264,93	278,75	299,53	280,72	282,72	290,76	294,91	311,69	392,69	447,45	380,57	327,58	322,15	312,8	309,45	
3/10/2022	340,1	295,84	298,34	297,51	315,31	333,58	398,78	421,83	421,57	401,05	389,88	344,36	324,35	319,61	277,31	340,29	380,38	392,59	423,5	446,03	392,67	317,87	221,12	257,88	
3/9/2022	387,72	407,23	399,37	395,99	400,08	397,17	481,83	499,33	499,88	493,21	445,27	447,01	377,1	394,69	400,2	415,69	412,08	436,56	484,83	504,72	488,06	395,8	334,4	336,73	
3/8/2022	410	439	430	420,43	392,42	440,03	598,37	652,94	666,29	557,85	562,17	554,08	508,56	470,59	491,46	531,38	513,97	606,14	680,04	659,05	621,27	508,5	514,27	482,28	
3/7/2022	227	337,16	338,76	355,77	333,71	394	463,29	494,07	549,87	491,93	448,38	426,27	428,6	435,37	423,77	443,72	466,82	473,36	555,03	596,54	517,27	476,71	433,83	410,33	
3/6/2022	544,1	338,96	321,57	312,09	297,13	311,83	353,35	347,17	299,54	243,51	332,99	329,12	339,41	321,18	338,92	334,13	323,43	357,43	405,83	435,57	428,77	395,45	394,27	380,62	
3/5/2022	365,9	357,37	326,42	318,05	316,16	329,62	354,75	370,09	366,92	351,56	378,14	370,82	347,46	316,95	336,26	340,34	357,48	388,58	407,58	411,55	394,88	381,42	369,65	365,36	
3/4/2022	342,65	330,99	331,98	245,06	351,27	370,46	397,1	414,17	414,01	383,14	358,78	343,06	341,04	360	336,09	356,89	398,37	440,11	419,66	415,62	423	382,32	376,13	364,04	
3/3/2022	337,49	319,52	316,06	306,06	308,02	332,24	371,13	395,49	406,44	376,06	320,54	299,55	304,8	305,93	317,46	323,43	343,2	385,28	411,48	408,94	393,52	360,66	355,5	317,95	
3/2/2022	236,76	231,92	229,01	221,44	219,8	227,71	272,52	293,43	304,17	276,83	251,48	222,44	257,46	224,92	232,37	272,78	307,71	338,36	408,06	406,22	330,36	317,6	314,37	310,02	
3/1/2022	244,73	189,02	193,93	193,36	190,33	210,24	272,7	297,47	294,61	247,95	223,69	237,48	236,31	241,48	241,49	265,08	293,31	317,5	363,77	355,36	308,45	289,84	261,96	250,2	
2/28/2022	179,22	175,7	208,84	182,86	193,43	198,82	264,97	297,58	302,46	270,86	258,29	256,58	234,6	251,97	239,13	257,55	247,15	274,33	280,02	287,49	260,48	258,69	207,13	187,8	
2/27/2022	190,4	182,12	168,11	165,4	160,12	162,72	167,09	170,47	175,62	185,92	187,12	184,97	175,66	179,47	175,17	169,89	194	192,66	255,42	279,9	261,31	243,66	242,86	222,19	
2/26/2022	219,72	194,22	216,19	200,55	203,04	220,81	228,07	228,2	243,71	260,94	247,07	235,86	212,4	149,86	110,99	177,46	188,61	238,96	272,78	301,59	265,23	215,79	213,24	193,78	
2/25/2022	239,98	143,54	114,86	166,16	220,54	268,34	294,8	296,3	288,15	202,67	168,56	187,23	224,38	209,41	225,23	214,33	233,59	282,09	297,02	295,74	257,06	196,96	203,19	164,37	
2/24/2022	161,67	138,85	130,53	136,15	134	157,94	192,86	187,84	174,71	142,31	132,15	124,28	117,48	114	128,39	176,46	186,71	219,22	240,82	244,83	253,07	216,88	219,21	193,08	
2/23/2022	118,34	96,51	100,41	99,7	111,87	160,59	206,99	219,72	243,91	209,03	199,94	182,98	177,9	163,34	164,83	167,53	179,91	216,26	239,34	233,49	216,04	193,86	190,31	156,87	
2/22/2022	127,42	123,94	126,78	122,17	131,37	144,53	185,96	200,57	216,41	181,43	156,86	140,71	129,32	131,29	124,27	133,2	132,65	157,09	163,75	152,05	145,21	116,94	114,04	93,31	
2/21/2022	81,85	44,6	34,28	52,6	78,81	131,9	178,07	217,18	214,87	204,12	197,56	192,95	147,16	138,46	117,54	149,49	175,9	179	194,02	197,24	150,49	124,02	142,18	123,15	
2/20/2022	121,96	108,63	102,33	98,74	91,53	99,46	81,49	109,08	91,68	87,98	89,56	92,25	86,82	74,01	83,05	67,36	101,13	164,99	216,2	233,76	202,3	115,65	120,64	72,74	
2/19/2022	148,69	130,78	69,07	90,79	33,93	45,36	96,51	90,66	120,61	121,43	114	158,26	168,17	175,22	139,08	148,42	152,15	158,79	183,59	172,89	159,61	158,29	140,43	107,82	
2/18/2022	96,57	87,37	90,21	98,5	105,37	122,74	147,76	195,1	189,89	181,74	147,78	133,02	126,95	127,27	124,33	154,39	206,13	215	213,74	212,36	167,51	161,45	162,74	161,51	
2/17/2022	152,88	134	103	72,11	63,92	196,78	154,04	270	188,62	175,62	153,79	151,87	152,25	125,87	141,33	134,13	148	160,21	194,84	178,41	159,01	165,42	161,71	119,45	
2/16/2022	173,59	167,06	165,87	155,94	154,26	200,09	222,32	285,85	320,7	266,9	240,7	252,06	177,39	175,25	190,29	171,3	204,38	212,27	255,7	195,65	208,07	181,21	188,53	197,97	
2/15/2022	165,1	161,19	149,66	160,5	174,75	199,55	212,29	239,53	268,07	239,58	232,59	216,18	211,9	207,21	211,8	202,74	210,15	239,65	228,94	249,63	208,05	182,25	180,88	181,08	
2/14/2022	155,72	125,6	118,1	126,81	138,44	160,46	140,35	146,86	150,67	150,33	166,12	174,1	160,45	150,49	158,67	158,27	167,05	209,89	235,02	249,89	233,39	256,9	228,38	169,88	
2/13/2022	155,72	125,6	118,1	126,81	138,44	160,46	140,35	146,86	150,67	150,33	166,12	174,1	160,45	150,49	158,67	158,27	167,05	209,89	235,02	249,89	233,39	256,9	228,38	169,88	
2/12/2022	185,11	177,93	176,29	162,82	160,29	167,99	165,26	169,61	166,67	160,53	133,22	150,07	156,23	153,25	120,77	160,01	170,63	175,51	263,73	237,76	192,76	201,59	178,33	178,26	
2/11/2022	183,59	180,35	170	156,83	179,01	200,47	214,34	236,07	247,75	223,39	185,72	190,06	175,83	177,49	181,81	207,85	229,84	300,09	288,8	311,02	223,92	213,99	205,87	181,66	
2/10/2022	195,03	196,41	192,21	188,57	187,51	222,84	245,58	311,66	308,39	226,71	214,34	202,97	192,06	198,42	216,68	209,84	210,23	259,91	267,38	264,63	223,98	200,58	205,8	193,86	
2/9/2022	146,77	162,97	149,98	139,81	161,33	222,2	232,75	235,9	253,41	202,12	198,99	178,66	167,71	152,05	169	185,03	196,25	249,44	298,61	274,56	241,33	221,33	226,9	207,57	
2/8/2022	126,25	121,24	118,47	118,84	110,68	117,81	152,97	196,47	188,45	150,76	156,8	151,79	141,39	125,88	132,73	155,16	167,36	206,45	217,2	204,87	198,82	205,18	165,67	159,97	
2/7/2022	146,9	150,32	133,03	117,93	120,54	166,85	191,02	217,87	202,81	211,38	200,25	201,43	190,87	176,66	190,45	199,98	193,08	208,04	204,72	188,76	175,55	137	137,05	122,91	
2/6/2022	130,76	143,19	150,15	142,56	184,36	177,53	203,54	195,82	203,12	227,54	201,65	207,02	182,66	144,06	190,76	188,63	194,99	184,76	233,19	197,19	200,29	144,32	162,27	93,08	
2/5/2022	207,17	220,58	216,32	193,49	204,15	227,77	219,23	244,77	274,55	271,88	272,46	228,49	213,11	177,52	213,65	231,29	242,65	272,97	302,19	307,07	286,75	248,07	237,74	170,24	
2/4/2022	183,58	203,87	160,15	167,35	190,42	193,32	254,11	275,15	309,69	282,1	229,4	230,47	210,82	210,12	216,39	219,42	305,63	283,92	300,58	264,67	258,45	235,74	214,7	203,48	
2/3/2022	165,57	163,01	164,7	163,86	157,61	174,02	199,57	224,1	229,76	224,92	208,06	198,69	167,38	174,12	202,52	202,82	213,82	287,29	342,8	247,81	235,17	207,52	211,18	186,88	
2/2/2022	204,45	172,26	160,24	140,41	195,99	228,62	221,15	326,8	360,12	280,81	252,31	237,72	241,24	211,33	217,69	217,66	251,52	270,45	274,86	290,77	236,21	214,98	241,59	170,19	
2/1/2022	192,51	193,58	190,67	182,31	186,67	202,03	222,28	249,72	266,95	267,39	242,2	231,1	218,86	211,76	198,95	225,22	257	255,49	269,54	257,79	249,25	230,73	262,05	185,87	
1/31/2022	162,71	152,18	144,05	131,22	136,24	161,14	195,77	218,74	255,1	76,67	231,7	258,61	246,04	236,28	229,82	287,91	294,25	271,72	253,9	275,44	233,19	226,17	255,81	201,21	
1/30/2022	215,63	150,07	148,84	118,59	121,55	127,55	110,75	103,27	123,69	135,15	163,12	163,55	154,65	144,91	116,37	131,68	218,3	239,75	255,49	248,74	233,21	197,02	190,14	174,88	
1/29/2022	150,11	128,43	115,78	130,31	149,47	177,48	231,74	223,9	209,91	237,89	230,83	215,49	204,8	208,96	200,55	228,62	241,83	227,23	268,81	293,98	246,63	216,28	214,8	212,29	
1/28/2022	212,34	230,7	226,77	215,69	160,51	221,6	243,65	310,64	306,25	300,49	270,37	254,35	241,65	230,66	233,45	226,72	253,23	287,24	273,25	257,68	234,87	228,91	204,75	151,95	
1/27/2022	207,62	192,28	200,82	196,9	207,32	217,55	289,15	320,79	344,52	331,18	295,48	270,22	271,73	258	255,8	263,91	307,83	298,73	337,12	307,26	277,85	249,83	245,64	224,88	
1/26/2022	236,53	229,16	226,5	218,94	214,83	219,69	282,13	311,93	377	336,18	312,2	315,07	298,12	294,35	284,76	286,8	313,87	376,3	400,72	354,71	294,84	268,87	253,89	251,24	
1/25/2022	227,46	207,71	204,26	199,19	203,67	219	278,25	413,02	495,7	449,53	407,31	395,4	354,02	326,85	331,13	357,43	417,91	591,6	619,16	472,06	382,78	295,05	250,66	233,94	
1/24/2022	193,36	178,64	177,56	174,75	176,48	184,26	219,79	274,66	298,7	296,54	281,01	266,28	246,67	239,54	246,68	261,03	266,43	312,33	344,97	333,02	285,24	253,43	235,82	218,69	
1/23/2022	193,89	189,74	189,08	180,68	178,29	178,81	183,97	181,92	181,62	186,92	194,78	198,79	195,79	187,89	187,87	192,42	194,02	220,71	245,34	243,1	243,99	218,52	210,94	182,7	
1/22/2022	172,63	165,23	161,85	164,72	159,75	165,88	165,31	190,31	212,9	220,01	221,98	218,06	213,41	197,32	195,62	215,43	212,76	241,54	248,02	221,56	225,33	212,33	197,85	202,54	
1/21/2022	156,66	164,88	148,2	139,09	145,87	166,57	253,17	236,53	260,27	245,02	209,41	206,16	200,48	185,78	183,12	175,72	215,26	233,23	240,2	243,99	215,07	215,91	194,93	177,42	
1/20/2022	178,76	162,12	141,43	143,09	143,7	191,87	212,65	245,14	236,52	210,99	208,56	207,16	165,02	183,77	180,28	217,14	213,73	226,99	221,08	218,79	227,6	197,74	193,32	182,06	
1/19/2022	167,64	182,31	180,54	187,69	184,67	184,66	217,17	273,74	285,44	249,85	223,92	170,51	197,12	163,46	187,77	221,62	255,36	284,92	278,84	277,55	255,88	236,86	209,25	188,74	
1/18/2022	181,38	189,94	183,02	180,75	190,63	187,69	217,83	244,07	281,01	277,51	276,15	257,6	259,92	231,7	233,94	240,55	253,21	258,97	255,91	243,56	234,5	212,15	192,91	176,55	
1/17/2022	105,22	126,61	120,08	126,68	129,55	109,44	183,8	278,77	233,8	243,18	214,42	194,47	240,14	234,05	229,04	238,33	231,05	254,63	243,41	242,08	234,56	215,18	200,93	190,17	
1/16/2022	191,92	204,07	192,45	213,56	202,36	185,97	173,85	216,27	-	236,32	210,2	210,87	188,35	187,3	211,88	220,28	231,21	252,15	276,84	252,81	180,33	167,78	165,77	149,84	
1/15/2022	222,88	218,41	199,44	192,29	193,37	195,19	196,83	211,29	216,53	227,1	218,78	216,06	213,4	202,45	207,43	225,35	233,67	260,03	272,5	252,89	240,08	222,62	213,4	205,08	
1/14/2022	84,99	164,89	167,23	165,31	174,25	114,93	231,12	248,35	267,98	271,91	195,97	187,34	187,31	198,29	211,53	225,29	236,93	263,06	253,27	235,83	215,51	219,25	203,44	201,11	
1/13/2022	186,69	176,75	163,98	157	165,78	192,23	228	263,73	261,23	261,11	232,49	219,52	228,27	213,62	212,29	215,18	235,81	258,48	231,33	223,53	219,32	194,6	190,23	140,95	
1/12/2022	195,97	178,71	182,7	189,07	184,1	208,78	262,92	273,94	307,17	289,89	270,37	251,52	244,5	234,87	234,27	256,54	269,62	291,04	283,17	273,99	244,7	213,37	210,56	188,2	
1/11/2022	214,47	180,69	171,56	153,42	165,81	204,35	235,17	282,81	301,11	287,83	271,52	258,27	236,12	243,19	242,13	265,13	283,82	297,2	289,38	281,13	263,48	214,78	223,9	207,38	
1/10/2022	199,25	201,06	191,31	185,62	181,39	194,19	242,19	304,01	327,78	324,03	317,46	315,36	310,26	311,91	312	317,23	322,05	323,89	315,62	304,78	273,29	246,19	221,41	206,06	
1/9/2022	278,44	199	198,5	163,24	30	57	184,55	181	198,94	199,05	227,7	238,53	249,29	217,49	266,19	270,17	235,38	249,78	260,12	256,1	238,25	225,15	226,92	206,78	
1/8/2022	176,79	175,04	200,96	178,07	193,75	199,77	172,67	189,38	218,85	227,37	218,65	194,73	204,14	190,13	185,22	182,71	189,73	203,7	207,77	175,83	172,61	168,77	173,8	163,71	
1/7/2022	56,15	89,42	99,07	114,84	108,37	138,83	149,83	182,03	191,29	181,99	180	170,71	160,13	146,16	174,32	194,01	210,11	258,06	268,46	254,66	249,62	243	204,01	199,96	
1/6/2022	118,7	108,72	114,22	110,99	114,88	148,99	175,63	212,12	212,98	201,16	201,18	208,67	197,15	173,48	203,48	204,44	232,14	253,56	235,53	226,05	202,74	202,66	164,83	141,09	
1/5/2022	129,07	118,33	122,98	106,2	105,78	100,11	127,1	141,94	165,94	149,16	140,6	163,69	149,07	140,73	141,76	152,74	162,05	182,64	182,07	183,79	168,58	117,23	136,71	118,45	
1/4/2022	142,83	142,73	115,6	105,33	110,39	122,71	152,47	177,68	196,53	195,04	195,76	198,81	207,53	207,78	212,46	206,35	207,7	209,45	198,26	184,14	183,46	178,79	167,95	138,88	
1/3/2022	27,92	12,34	11,33	9,41	8,87	32,51	68,98	158,97	157,25	134,35	130,07	144,51	149,32	128,63	118,9	158,65	205,2	192,56	176,76	176,61	180,25	155,77	143,19	144,98	
1/2/2022	32,42	50,85	46,59	15,64	4,42	6,9	14,48	19,37	30,42	42,01	73,28	58,69	42,34	45,55	74,88	97,98	147,09	161,43	160,75	102,72	87,96	74,24	65,89	33	
1/1/2022	60,11	47,26	57,23	46,19	37,07	39,02	41,46	42,32	43,57	69,66	67,21	59,48	69,75	75,25	65,83	72,25	95,48	97,48	95,83	98,43	80,68	71,43	86	80,59	
12/31/2021	61,87	70,53	67,83	46,77	46,93	64,38	66,92	70,07	69,44	91,55	92,51	76,63	79,47	78,25	96,9	79,08	135,65	179,19	107,71	67,14	69,65	63,14	97,55	60,56	
12/30/2021	98,35	85,35	42,5	45,93	17,54	89,09	114,34	109,4	126,57	105,22	137,34	126,41	122,79	95,22	113,35	106,26	149,14	135,3	113,69	101,71	115,43	96,84	75,25	48,36	
12/29/2021	134,91	116,34	118,51	113,03	112,29	120,19	141,48	195,79	225,97	211,41	200,51	195,8	195,26	191,69	190,58	194,55	195,37	222,38	192,79	180,06	156,96	153,71	136,74	114,36	
12/28/2021	111,41	103,48	76,42	77,8	85,26	112,54	104,14	165,62	186,22	204,1	223,44	223,29	217,48	216,96	220,58	232,51	260,68	256,53	259,42	262,58	225,42	189,24	158,33	128,85	
12/27/2021	101,03	78,12	80,34	71,2	83	115,8	131,69	185,25	206,77	213,17	217,41	213,82	220,63	215,43	201,57	203,06	206	218,93	208,81	208,39	189,46	144,2	162,72	100,88	
12/26/2021	167,93	144,63	115,82	107,73	102,78	101,36	101,91	117,32	150,19	166,26	176,21	176,06	185,71	179,63	170,71	166,7	168,47	189,48	186,2	172,08	148,13	137,41	129,99	97,32	
12/25/2021	170,26	162,73	160,18	119,68	123,38	100,38	96,25	131,79	167,33	189,02	214,26	212,03	215,46	141,41	130,52	141,61	210,84	224,49	232,05	229,5	226,56	222,31	217,71	188,52	
12/24/2021	137,89	128,47	131,38	133,16	141,82	165,13	160,09	200,83	246,62	231,26	236,31	215,53	237,05	230,13	201,66	229,99	234,91	258,07	235,86	216,92	212,86	210,81	213,57	184,92	
12/23/2021	312,96	286,11	267,18	260,14	265,81	368,28	407,69	456,59	482,46	415,83	368,36	350,04	376,21	379,48	374,6	414,69	440,79	473,36	435,3	413,31	307,99	243,28	215,87	147	
12/22/2021	392,27	354,91	341,21	322,98	324,9	356,22	437,24	513,98	569,6	472,68	473,54	445,11	395,45	396,29	481,42	474,34	483,07	527,32	493,64	457,45	409,33	368,94	342,31	306,24	
12/21/2021	321,35	259,8	263,41	176,39	243,42	324,87	406,77	501,29	519,06	533,97	499,77	480,33	458,92	465,18	470,99	485,92	515,56	627,69	559,8	500,9	466,89	423,75	394,82	319,78	
12/20/2021	205,43	173,71	160,4	176,24	142,37	140,04	269,16	380,68	398,06	413,12	384,7	382,56	346,08	373,55	400,3	431,72	450,36	474,27	469,82	453,4	420,19	361,53	362,49	316,56	
12/19/2021	164,79	116,99	110,05	107,78	104,59	104,78	92,83	264,27	269,89	276,11	270,62	272,65	256	175,3	234,26	241,11	283,86	275,59	270,94	269,02	264,18	250,8	325,02	189,42	
12/18/2021	309,24	287,35	251,99	123,99	154,6	152,46	259,94	284,67	300,57	296,11	312,13	291,12	305,09	328,77	314,2	330,99	331,96	357,1	332,01	311,12	276,08	254,68	233,74	188,05	
12/17/2021	283,43	267,98	254,8	240,73	186,7	256,91	295,9	378,9	395,1	393,25	379,21	362,03	354,02	326,48	348,71	379,79	380,53	394,13	384,03	344,15	332,66	256,59	291,93	270,92	
12/16/2021	268,46	255,33	250,81	252,82	254,33	273,5	322,27	409,25	411,34	387,81	383,18	375,87	361,65	357,79	374,64	380,85	376,33	389,03	384,94	387,48	362,91	300,79	294,23	272,12	
12/15/2021	268,46	255,33	250,81	252,82	254,33	273,5	322,27	409,25	411,34	387,81	383,18	375,87	361,65	357,79	374,64	380,85	376,33	389,03	384,94	387,48	362,91	300,79	294,23	272,12	
12/14/2021	235,94	194,54	182,82	184,45	193,63	224,29	304,83	371,07	377,87	382,79	399,88	392,12	417,66	360,7	431,86	429,2	430,24	419,54	420,46	386,8	372,59	307,79	292,42	271,1	
12/13/2021	238,29	229,84	229,41	218,7	226,69	253,04	324,43	433,99	419,9	388,92	412	361,14	352,78	365,65	373,5	362,3	390,9	432,15	368,73	354,38	329,61	286,27	294,15	267,6	
12/12/2021	151,9	136,67	126,44	128,22	120,82	115,32	135,32	136,23	132,91	176,08	207,26	222,75	247,63	229,95	220,87	229,86	245,27	275,63	292,44	283,92	281,44	267,78	254,93	220,64	
12/11/2021	229,39	212,26	209,38	201,27	177,8	201,14	229,01	243	278,03	297,12	295	283,28	277,43	283,81	263,79	269,51	280,83	289,3	286,72	263,75	239,35	226,05	198,97	152,21	
